season,round,race_name,race_date,circuit_id,driver_id,driver_code,constructor_id,qualifying_position,avg_finish_last5,is_winner,is_top3,finish_position,points
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,alonso,ALO,aston_martin,5.0,5.6,0,1,2,19.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,bottas,BOT,alfa,19.0,12.2,0,0,14,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,gasly,GAS,alpine,12.0,14.2,0,1,3,15.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,hamilton,HAM,mercedes,13.0,4.4,0,0,6,8.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,hulkenberg,HUL,haas,15.0,16.0,0,0,12,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,kevin_magnussen,MAG,haas,18.0,17.2,0,0,16,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,lawson,LAW,alphatauri,20.0,10.491659350307287,0,0,13,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,leclerc,LEC,ferrari,9.0,5.0,0,0,19,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,max_verstappen,VER,red_bull,1.0,1.0,1,1,1,25.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,norris,NOR,mclaren,2.0,5.6,0,0,7,6.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,ocon,OCO,alpine,17.0,13.8,0,0,10,1.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,perez,PER,red_bull,7.0,4.0,0,0,4,12.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,piastri,PIA,mclaren,8.0,11.2,0,0,9,2.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,russell,RUS,mercedes,3.0,8.6,0,0,17,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,sainz,SAI,ferrari,6.0,9.6,0,0,5,10.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,sargeant,SAR,williams,10.0,15.8,0,0,20,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,stroll,STR,aston_martin,11.0,10.2,0,0,11,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,tsunoda,TSU,alphatauri,14.0,14.8,0,0,15,0.0
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,zhou,ZHO,alfa,16.0,14.4,0,0,18,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,albon,ALB,williams,6.0,10.4,0,0,7,6.0
2023,14,Italian Grand Prix,2023-09-03,monza,alonso,ALO,aston_martin,10.0,5.6,0,0,9,2.0
2023,14,Italian Grand Prix,2023-09-03,monza,bottas,BOT,alfa,14.0,13.0,0,0,10,1.0
2023,14,Italian Grand Prix,2023-09-03,monza,gasly,GAS,alpine,17.0,12.4,0,0,15,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,hamilton,HAM,mercedes,8.0,5.0,0,0,6,8.0
2023,14,Italian Grand Prix,2023-09-03,monza,hulkenberg,HUL,haas,13.0,15.4,0,0,17,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,kevin_magnussen,MAG,haas,19.0,17.0,0,0,18,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,lawson,LAW,alphatauri,12.0,13.0,0,0,11,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,leclerc,LEC,ferrari,3.0,8.0,0,0,4,12.0
2023,14,Italian Grand Prix,2023-09-03,monza,max_verstappen,VER,red_bull,2.0,1.0,1,1,1,25.0
2023,14,Italian Grand Prix,2023-09-03,monza,norris,NOR,mclaren,9.0,4.4,0,0,8,4.0
2023,14,Italian Grand Prix,2023-09-03,monza,ocon,OCO,alpine,18.0,14.2,0,0,19,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,perez,PER,red_bull,5.0,3.6,0,1,2,18.0
2023,14,Italian Grand Prix,2023-09-03,monza,piastri,PIA,mclaren,7.0,10.8,0,0,12,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,russell,RUS,mercedes,4.0,8.2,0,0,5,10.0
2023,14,Italian Grand Prix,2023-09-03,monza,sainz,SAI,ferrari,1.0,9.6,0,1,3,15.0
2023,14,Italian Grand Prix,2023-09-03,monza,sargeant,SAR,williams,15.0,15.8,0,0,13,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,stroll,STR,aston_martin,20.0,10.6,0,0,16,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,tsunoda,TSU,alphatauri,11.0,15.0,0,0,20,0.0
2023,14,Italian Grand Prix,2023-09-03,monza,zhou,ZHO,alfa,16.0,14.8,0,0,14,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,albon,ALB,williams,14.0,9.6,0,0,11,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,alonso,ALO,aston_martin,7.0,6.4,0,0,15,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,bottas,BOT,alfa,16.0,12.0,0,0,17,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,gasly,GAS,alpine,12.0,13.4,0,0,6,8.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,hamilton,HAM,mercedes,5.0,4.6,0,1,3,16.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,hulkenberg,HUL,haas,9.0,14.8,0,0,13,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,kevin_magnussen,MAG,haas,6.0,17.0,0,0,10,1.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,lawson,LAW,alphatauri,10.0,12.0,0,0,9,2.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,leclerc,LEC,ferrari,3.0,8.4,0,0,4,12.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,max_verstappen,VER,red_bull,11.0,1.0,0,0,5,10.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,norris,NOR,mclaren,4.0,5.2,0,1,2,18.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,ocon,OCO,alpine,8.0,15.2,0,0,18,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,perez,PER,red_bull,13.0,3.4,0,0,8,4.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,piastri,PIA,mclaren,17.0,10.0,0,0,7,6.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,russell,RUS,mercedes,2.0,7.8,0,0,16,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,sainz,SAI,ferrari,1.0,9.0,1,1,1,25.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,sargeant,SAR,williams,18.0,15.8,0,0,14,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,stroll,STR,aston_martin,20.0,12.0,0,0,20,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,tsunoda,TSU,alphatauri,15.0,15.2,0,0,19,0.0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,zhou,ZHO,alfa,19.0,15.2,0,0,12,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,albon,ALB,williams,13.0,10.2,0,0,16,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,alonso,ALO,aston_martin,10.0,8.0,0,0,8,4.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,bottas,BOT,alfa,16.0,13.0,0,0,20,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,gasly,GAS,alpine,12.0,11.0,0,0,10,1.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,hamilton,HAM,mercedes,7.0,4.6,0,0,5,10.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,hulkenberg,HUL,haas,18.0,14.8,0,0,14,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,kevin_magnussen,MAG,haas,15.0,15.2,0,0,15,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,lawson,LAW,alphatauri,11.0,11.0,0,0,11,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,leclerc,LEC,ferrari,4.0,7.4,0,0,4,12.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,max_verstappen,VER,red_bull,1.0,1.8,1,1,1,26.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,norris,NOR,mclaren,3.0,5.2,0,1,2,18.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,ocon,OCO,alpine,14.0,14.8,0,0,9,2.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,perez,PER,red_bull,5.0,3.8,0,0,19,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,piastri,PIA,mclaren,2.0,10.6,0,1,3,15.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,russell,RUS,mercedes,8.0,10.0,0,0,7,6.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,sainz,SAI,ferrari,6.0,7.2,0,0,6,8.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,sargeant,SAR,williams,20.0,16.4,0,0,17,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,stroll,STR,aston_martin,17.0,13.2,0,0,18,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,tsunoda,TSU,alphatauri,9.0,15.8,0,0,12,0.0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,zhou,ZHO,alfa,19.0,14.6,0,0,13,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,albon,ALB,williams,14.0,11.2,0,0,13,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,alonso,ALO,aston_martin,4.0,7.8,0,0,6,8.0
2023,17,Qatar Grand Prix,2023-10-08,losail,bottas,BOT,alfa,9.0,14.6,0,0,8,4.0
2023,17,Qatar Grand Prix,2023-10-08,losail,gasly,GAS,alpine,7.0,9.0,0,0,12,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,hamilton,HAM,mercedes,3.0,4.8,0,0,19,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,hulkenberg,HUL,haas,15.0,14.8,0,0,16,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,kevin_magnussen,MAG,haas,19.0,14.8,0,0,14,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,lawson,LAW,alphatauri,18.0,11.0,0,0,17,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,leclerc,LEC,ferrari,5.0,6.8,0,0,5,10.0
2023,17,Qatar Grand Prix,2023-10-08,losail,max_verstappen,VER,red_bull,1.0,1.8,1,1,1,26.0
2023,17,Qatar Grand Prix,2023-10-08,losail,norris,NOR,mclaren,10.0,5.2,0,1,3,15.0
2023,17,Qatar Grand Prix,2023-10-08,losail,ocon,OCO,alpine,8.0,12.8,0,0,7,6.0
2023,17,Qatar Grand Prix,2023-10-08,losail,perez,PER,red_bull,13.0,7.0,0,0,10,1.0
2023,17,Qatar Grand Prix,2023-10-08,losail,piastri,PIA,mclaren,6.0,10.2,0,1,2,18.0
2023,17,Qatar Grand Prix,2023-10-08,losail,russell,RUS,mercedes,2.0,10.2,0,0,4,12.0
2023,17,Qatar Grand Prix,2023-10-08,losail,sainz,SAI,ferrari,12.0,6.8,0,0,20,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,sargeant,SAR,williams,16.0,16.2,0,0,18,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,stroll,STR,aston_martin,17.0,14.8,0,0,11,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,tsunoda,TSU,alphatauri,11.0,15.2,0,0,15,0.0
2023,17,Qatar Grand Prix,2023-10-08,losail,zhou,ZHO,alfa,20.0,14.0,0,0,9,2.0
2023,18,United States Grand Prix,2023-10-22,americas,albon,ALB,williams,18.0,11.0,0,0,9,2.0
2023,18,United States Grand Prix,2023-10-22,americas,alonso,ALO,aston_martin,17.0,8.0,0,0,16,0.0
2023,18,United States Grand Prix,2023-10-22,americas,bottas,BOT,alfa,13.0,13.8,0,0,12,0.0
2023,18,United States Grand Prix,2023-10-22,americas,gasly,GAS,alpine,7.0,9.2,0,0,6,8.0
2023,18,United States Grand Prix,2023-10-22,americas,hamilton,HAM,mercedes,3.0,7.8,0,0,19,0.0
2023,18,United States Grand Prix,2023-10-22,americas,hulkenberg,HUL,haas,16.0,14.4,0,0,11,0.0
2023,18,United States Grand Prix,2023-10-22,americas,kevin_magnussen,MAG,haas,14.0,14.6,0,0,14,0.0
2023,18,United States Grand Prix,2023-10-22,americas,leclerc,LEC,ferrari,1.0,7.2,0,0,20,0.0
2023,18,United States Grand Prix,2023-10-22,americas,max_verstappen,VER,red_bull,6.0,1.8,1,1,1,25.0
2023,18,United States Grand Prix,2023-10-22,americas,norris,NOR,mclaren,2.0,4.4,0,1,2,18.0
2023,18,United States Grand Prix,2023-10-22,americas,ocon,OCO,alpine,8.0,12.6,0,0,18,0.0
2023,18,United States Grand Prix,2023-10-22,americas,perez,PER,red_bull,9.0,8.6,0,0,4,12.0
2023,18,United States Grand Prix,2023-10-22,americas,piastri,PIA,mclaren,10.0,6.6,0,0,17,0.0
2023,18,United States Grand Prix,2023-10-22,americas,ricciardo,RIC,alphatauri,15.0,13.0,0,0,15,0.0
2023,18,United States Grand Prix,2023-10-22,americas,russell,RUS,mercedes,5.0,9.8,0,0,5,10.0
2023,18,United States Grand Prix,2023-10-22,americas,sainz,SAI,ferrari,4.0,7.0,0,1,3,15.0
2023,18,United States Grand Prix,2023-10-22,americas,sargeant,SAR,williams,20.0,16.4,0,0,10,1.0
2023,18,United States Grand Prix,2023-10-22,americas,stroll,STR,aston_martin,19.0,15.2,0,0,7,6.0
2023,18,United States Grand Prix,2023-10-22,americas,tsunoda,TSU,alphatauri,11.0,16.2,0,0,8,5.0
2023,18,United States Grand Prix,2023-10-22,americas,zhou,ZHO,alfa,12.0,13.2,0,0,13,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,albon,ALB,williams,14.0,11.2,0,0,9,2.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,alonso,ALO,aston_martin,13.0,10.8,0,0,18,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,bottas,BOT,alfa,9.0,13.4,0,0,15,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,gasly,GAS,alpine,11.0,9.8,0,0,11,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,hamilton,HAM,mercedes,6.0,10.4,0,1,2,19.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,hulkenberg,HUL,haas,12.0,14.2,0,0,13,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,kevin_magnussen,MAG,haas,17.0,14.2,0,0,19,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,leclerc,LEC,ferrari,1.0,7.4,0,1,3,15.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,max_verstappen,VER,red_bull,3.0,1.8,1,1,1,25.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,norris,NOR,mclaren,19.0,3.4,0,0,5,10.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,ocon,OCO,alpine,16.0,14.2,0,0,10,1.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,perez,PER,red_bull,5.0,8.6,0,0,20,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,piastri,PIA,mclaren,7.0,8.2,0,0,8,4.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,ricciardo,RIC,alphatauri,4.0,14.6,0,0,7,6.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,russell,RUS,mercedes,8.0,7.4,0,0,6,8.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,sainz,SAI,ferrari,2.0,6.6,0,0,4,12.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,sargeant,SAR,williams,20.0,14.4,0,0,16,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,stroll,STR,aston_martin,18.0,14.4,0,0,17,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,tsunoda,TSU,alphatauri,15.0,14.8,0,0,12,0.0
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,zhou,ZHO,alfa,10.0,12.2,0,0,14,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,albon,ALB,williams,15.0,11.6,0,0,19,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,alonso,ALO,aston_martin,4.0,12.6,0,1,3,15.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,bottas,BOT,alfa,18.0,14.4,0,0,16,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,gasly,GAS,alpine,13.0,9.0,0,0,7,6.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,hamilton,HAM,mercedes,5.0,9.6,0,0,8,4.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,hulkenberg,HUL,haas,11.0,13.4,0,0,12,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,kevin_magnussen,MAG,haas,14.0,14.4,0,0,18,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,leclerc,LEC,ferrari,2.0,7.2,0,0,20,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,max_verstappen,VER,red_bull,1.0,1.8,1,1,1,25.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,norris,NOR,mclaren,7.0,2.8,0,1,2,19.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,ocon,OCO,alpine,12.0,12.4,0,0,10,1.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,perez,PER,red_bull,9.0,12.2,0,0,4,12.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,piastri,PIA,mclaren,10.0,7.4,0,0,14,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,ricciardo,RIC,alphatauri,17.0,12.0,0,0,13,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,russell,RUS,mercedes,6.0,7.6,0,0,15,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,sainz,SAI,ferrari,8.0,6.8,0,0,6,8.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,sargeant,SAR,williams,19.0,15.0,0,0,11,0.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,stroll,STR,aston_martin,3.0,14.6,0,0,5,10.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,tsunoda,TSU,alphatauri,16.0,13.2,0,0,9,2.0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,zhou,ZHO,alfa,20.0,12.2,0,0,17,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,albon,ALB,williams,6.0,13.2,0,0,12,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,alonso,ALO,aston_martin,10.0,10.2,0,0,9,2.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,bottas,BOT,alfa,8.0,14.2,0,0,17,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,gasly,GAS,alpine,5.0,9.2,0,0,11,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,hamilton,HAM,mercedes,11.0,10.6,0,0,7,6.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,hulkenberg,HUL,haas,13.0,13.2,0,0,19,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,kevin_magnussen,MAG,haas,9.0,16.0,0,0,13,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,leclerc,LEC,ferrari,1.0,10.4,0,1,2,18.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,max_verstappen,VER,red_bull,3.0,1.0,1,1,1,25.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,norris,NOR,mclaren,16.0,2.8,0,0,20,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,ocon,OCO,alpine,17.0,10.8,0,0,4,12.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,perez,PER,red_bull,12.0,11.4,0,1,3,15.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,piastri,PIA,mclaren,19.0,8.8,0,0,10,2.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,ricciardo,RIC,alphatauri,15.0,12.8,0,0,14,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,russell,RUS,mercedes,4.0,7.4,0,0,8,4.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,sainz,SAI,ferrari,2.0,7.8,0,0,6,8.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,sargeant,SAR,williams,7.0,14.4,0,0,16,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,stroll,STR,aston_martin,14.0,11.6,0,0,5,10.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,tsunoda,TSU,alphatauri,20.0,11.2,0,0,18,0.0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,zhou,ZHO,alfa,18.0,13.2,0,0,15,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,albon,ALB,williams,14.0,12.4,0,0,14,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,alonso,ALO,aston_martin,7.0,10.4,0,0,7,6.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,bottas,BOT,alfa,18.0,13.6,0,0,19,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,gasly,GAS,alpine,10.0,9.4,0,0,13,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,hamilton,HAM,mercedes,11.0,11.0,0,0,9,2.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,hulkenberg,HUL,haas,8.0,14.2,0,0,15,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,kevin_magnussen,MAG,haas,17.0,15.6,0,0,20,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,leclerc,LEC,ferrari,2.0,10.0,0,1,2,18.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,max_verstappen,VER,red_bull,1.0,1.0,1,1,1,26.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,norris,NOR,mclaren,5.0,6.4,0,0,5,10.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,ocon,OCO,alpine,12.0,9.8,0,0,12,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,perez,PER,red_bull,9.0,8.2,0,0,4,12.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,piastri,PIA,mclaren,3.0,10.2,0,0,6,8.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,ricciardo,RIC,alphatauri,15.0,13.0,0,0,11,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,russell,RUS,mercedes,4.0,7.6,0,1,3,15.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,sainz,SAI,ferrari,16.0,7.8,0,0,18,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,sargeant,SAR,williams,20.0,14.2,0,0,16,0.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,stroll,STR,aston_martin,13.0,9.0,0,0,10,1.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,tsunoda,TSU,alphatauri,6.0,12.4,0,0,8,4.0
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,zhou,ZHO,alfa,19.0,13.6,0,0,17,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,albon,ALB,williams,13.0,12.6,0,0,15,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,alonso,ALO,aston_martin,6.0,10.6,0,0,9,2.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,bottas,BOT,sauber,16.0,15.8,0,0,19,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,gasly,GAS,alpine,20.0,9.6,0,0,18,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,hamilton,HAM,mercedes,9.0,9.0,0,0,7,6.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,hulkenberg,HUL,haas,10.0,14.0,0,0,16,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,kevin_magnussen,MAG,haas,15.0,16.8,0,0,12,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,leclerc,LEC,ferrari,2.0,9.4,0,0,4,12.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,max_verstappen,VER,red_bull,1.0,1.0,1,1,1,26.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,norris,NOR,mclaren,7.0,6.8,0,0,6,8.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,ocon,OCO,alpine,19.0,10.8,0,0,17,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,perez,PER,red_bull,5.0,7.0,0,1,2,18.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,piastri,PIA,mclaren,8.0,11.0,0,0,8,4.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,ricciardo,RIC,rb,14.0,12.0,0,0,13,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,russell,RUS,mercedes,3.0,7.4,0,0,5,10.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,sainz,SAI,ferrari,4.0,7.4,0,1,3,15.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,sargeant,SAR,williams,18.0,13.8,0,0,20,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,stroll,STR,aston_martin,12.0,8.8,0,0,10,1.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,tsunoda,TSU,rb,11.0,11.0,0,0,14,0.0
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,zhou,ZHO,sauber,17.0,15.2,0,0,11,0.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,albon,ALB,williams,12.0,13.8,0,0,11,0.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,alonso,ALO,aston_martin,4.0,9.2,0,0,5,10.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,bearman,BEA,ferrari,11.0,10.491659350307287,0,0,7,6.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,bottas,BOT,sauber,16.0,17.2,0,0,17,0.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,gasly,GAS,alpine,18.0,12.0,0,0,20,0.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,hamilton,HAM,mercedes,8.0,6.6,0,0,9,2.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,hulkenberg,HUL,haas,15.0,15.0,0,0,10,1.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,kevin_magnussen,MAG,haas,13.0,16.4,0,0,12,0.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,leclerc,LEC,ferrari,2.0,6.2,0,1,3,16.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,max_verstappen,VER,red_bull,1.0,1.0,1,1,1,25.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,norris,NOR,mclaren,6.0,7.6,0,0,8,4.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,ocon,OCO,alpine,17.0,10.6,0,0,13,0.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,perez,PER,red_bull,3.0,6.6,0,1,2,18.0
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,piastri,PIA,mclaren,5.0,9.2,0,0,4,12.0
